path,subject_id,label,accel_mean_mean,accel_mean_std,axis_corr_mean_abs,dom_ratio_mean,dom_ratio_std,jerk_mean_mean,jerk_mean_std,path_len_mean,path_len_std,speed_mean_mean,speed_mean_std,speed_std_mean,speed_std_std,spread_mean,spread_std,zero_speed_frac
data/214_18_0_1_2_Stand-frame.txt,214,Stand-frame,0.007207985502,0.009924380109,0.4596882562,0.6591516733,0.1370062679,0.01209875103,0.01719689742,0.7782295346,0.9207565188,0.007860904559,0.009300571866,0.007769166026,0.009414164349,0.03303938732,0.0563495867,0.2105050505
data/214_18_0_2_1_Stand-frame.txt,214,Stand-frame,0.001239788253,0.001733683515,0.5448049506,0.6224198341,0.1560845226,0.0018382899,0.002573704114,0.4040427506,0.6468242407,0.004081239924,0.006533578038,0.002690317575,0.00343448529,0.02339142933,0.05021494254,0.6460606061
data/214_18_0_3_1_Stand-frame.txt,214,Stand-frame,0.002445985097,0.003732921323,0.5839091341,0.6924850941,0.1549482346,0.003329975298,0.005323748104,0.389447242,0.5853044987,0.003933811095,0.005912166089,0.003653761465,0.005203187931,0.02306972444,0.04914230481,0.6052525253
data/214_18_0_4_1_Stand-frame.txt,214,Stand-frame,0.001263309736,0.00163138262,0.6589408517,0.6535552144,0.1748823673,0.001858314849,0.00240009767,0.271293819,0.4082693458,0.002740341704,0.004123933148,0.002121140249,0.002431860892,0.01415929757,0.03511392325,0.6517171717
data/214_18_0_5_1_Stand-frame.txt,214,Stand-frame,0.001677060267,0.002757451497,0.5603194237,0.6644810438,0.1659071296,0.002214899287,0.003494133009,0.2983387411,0.4592830241,0.003013522597,0.004639223218,0.002378846752,0.003532966366,0.01856735535,0.04364419356,0.642020202
data/214_18_0_6_1_Stand-frame.txt,214,Stand-frame,0.001490479219,0.002135673072,0.6007170479,0.7487319708,0.151278466,0.00220755348,0.003113574116,0.3006202579,0.4644745886,0.003036568873,0.004691662733,0.002607072238,0.003887360683,0.01693934202,0.0421836935,0.6573737374
data/214_18_0_7_1_Stand-frame.txt,214,Stand-frame,0.001772961812,0.003488802584,0.4488395154,0.6882565022,0.1633442938,0.002649710979,0.005244465545,0.3657664359,0.5821811557,0.003694610903,0.005880618002,0.002653027186,0.004324493464,0.01861066744,0.04233116284,0.6606060606
data/214_18_1_1_1_Stand-frame.txt,214,Stand-frame,0.003441141453,0.00516643934,0.5649878383,0.7109792829,0.1744771153,0.004860261455,0.007368287537,0.4886542261,0.7000667453,0.004935901146,0.007071381435,0.003360907547,0.003971303347,0.02194588631,0.05058265105,0.5793939394
data/214_18_1_2_1_Stand-frame.txt,214,Stand-frame,0.003188197035,0.004450903274,0.44993336,0.6786559224,0.1548571438,0.004465491045,0.006289456505,0.4460211992,0.6045068502,0.004505264573,0.006106129847,0.003351161256,0.004262102768,0.02041328885,0.04797270894,0.5454545455
data/214_18_1_3_1_Stand-frame.txt,214,Stand-frame,0.003397552995,0.004942289088,0.5567850272,0.7291870713,0.1845962554,0.004821581766,0.007087254431,0.4474266768,0.6429261565,0.004519461188,0.006494203582,0.004200122785,0.005610434338,0.02135664225,0.04872012138,0.6080808081
data/214_18_1_4_1_Stand-frame.txt,214,Stand-frame,0.006576338783,0.01131512132,0.5276213686,0.7471398115,0.1526432335,0.0103544537,0.01826111041,0.6373024583,0.9258987904,0.006437398959,0.009352512658,0.005225869827,0.007197504397,0.02221992426,0.04919691756,0.5272727273
data/214_18_1_5_1_Stand-frame.txt,214,Stand-frame,0.003890370717,0.005853147246,0.4587062796,0.664105773,0.1686098576,0.005640209187,0.008602784947,0.4895786643,0.675911963,0.004945239052,0.006827393081,0.004036259837,0.005400862545,0.0201810319,0.04548923299,0.5757575758
