path,subject_id,label,accel_mean_mean,accel_mean_std,axis_corr_mean_abs,dom_ratio_mean,dom_ratio_std,jerk_mean_mean,jerk_mean_std,path_len_mean,path_len_std,speed_mean_mean,speed_mean_std,speed_std_mean,speed_std_std,spread_mean,spread_std,zero_speed_frac
data/101_18_0_6_1_chair.txt,101,chair,0.08669293672,0.009634406306,0.5062608123,0.8770596385,0.1460661441,0.1414384097,0.0155433286,6.087166309,0.7936269045,0.06148653105,0.008016434498,0.2836600244,0.0417128168,0.1339347363,0.1099685803,0.4682828283
data/101_18_0_7_1_chair.txt,101,chair,0.002595281694,0.003385965014,0.4836954474,0.6664785743,0.1653238684,0.003778693732,0.004950459115,0.4123711288,0.674156189,0.004165364895,0.006809658837,0.003393163439,0.004287397489,0.02229295485,0.05800652131,0.6808080808
data/101_18_0_8_1_chair.txt,101,chair,0.002699436154,0.003505304223,0.5727545122,0.6099659204,0.146933794,0.003910203464,0.005106947385,0.4033299685,0.6309863329,0.004074040335,0.006373599172,0.003313311376,0.004149646033,0.02248278074,0.05640262738,0.6642424242
data/101_18_1_10_1_chair.txt,101,chair,0.003218818223,0.004375350196,0.5122631192,0.6424816847,0.1383493543,0.00469846325,0.006486600731,0.4630984068,0.7093355656,0.004677761812,0.007165005896,0.003581805155,0.004514595494,0.02431103401,0.05999098346,0.6367676768
data/101_18_1_11_1_chair.txt,101,chair,0.003112259787,0.004065915477,0.5663461884,0.6189322472,0.1414163858,0.004735292867,0.006272943225,0.4534342885,0.7134314775,0.00458014477,0.007206378505,0.002933067037,0.003633711487,0.02350130118,0.05927497149,0.6113131313
data/101_18_1_12_1_chair.txt,101,chair,0.00293461862,0.004188029096,0.5924540758,0.5971152782,0.1742931753,0.00451703649,0.006504376419,0.4382181168,0.6977314353,0.004426444881,0.007047792431,0.002943631029,0.003929601517,0.02389460802,0.05866771564,0.6294949495
data/101_18_1_13_1_chair.txt,101,chair,0.00377223664,0.005279327743,0.5325124562,0.5831958652,0.156983301,0.006167728454,0.008784348145,0.4570478797,0.6958404183,0.00461664563,0.007028691471,0.003588417079,0.004693554714,0.02261764929,0.05830038711,0.6173737374
data/101_18_1_8_1_chair.txt,101,chair,0.003161424305,0.004410647321,0.5465258757,0.6563189626,0.1469735205,0.004776421469,0.006750604603,0.4737612605,0.7759832144,0.004785467405,0.007838214748,0.003372890642,0.004650783725,0.02382823452,0.05942800269,0.6294949495
data/101_18_1_9_1_chair.txt,101,chair,0.003508471185,0.005044723861,0.5346647898,0.633513093,0.1419170052,0.005316796713,0.007665765472,0.4669691324,0.7435312867,0.004716859665,0.007510417607,0.00356624485,0.004702932667,0.02347068861,0.05997259542,0.637979798
data/101_18_2_10_1_chair.txt,101,chair,0.004632130265,0.005562281236,0.5751514633,0.703441143,0.1380350739,0.007140859496,0.008708605543,0.8685269356,1.403014302,0.008772999048,0.01417186111,0.004989811685,0.006938301492,0.04637065902,0.1122696251,0.4638383838
data/101_18_2_11_1_chair.txt,101,chair,0.004879030399,0.006107447203,0.5221869648,0.7183660865,0.1384956688,0.00771799311,0.009659540839,0.8587912917,1.408491135,0.008674658835,0.01422718354,0.004897063598,0.007003762294,0.04614378139,0.1144617125,0.4993939394
data/101_18_2_12_1_chair.txt,101,chair,0.005295794457,0.006522861309,0.4449009498,0.7158037424,0.1221291274,0.008403091691,0.01054312289,0.8745679259,1.389916778,0.008834020235,0.01403956395,0.005407733377,0.00756133534,0.04688253254,0.1130784377,0.4597979798
data/101_18_2_7_1_chair.txt,101,chair,0.005204667337,0.005948803388,0.5456637939,0.7147941589,0.1317048967,0.008356996812,0.009633710608,0.8888971806,1.39034915,0.008978758939,0.01404393185,0.005871717818,0.008153561503,0.04963894188,0.1159238964,0.4173737374
data/101_18_2_8_1_chair.txt,101,chair,0.00466815196,0.005780116189,0.5391692122,0.7101091146,0.1676995307,0.007181456778,0.008966947906,0.8578708172,1.390627623,0.00866536051,0.01404674537,0.004730194341,0.006409636699,0.04621792957,0.1113541275,0.4666666667
data/101_18_2_9_1_chair.txt,101,chair,0.004955645651,0.005849883426,0.470105648,0.7111423016,0.1571406126,0.007506253198,0.008813722059,0.8538556099,1.353169322,0.008624803275,0.01366837695,0.005177399144,0.007111290935,0.04508028179,0.1094400808,0.4505050505
data/101_18_3_10_1_chair.txt,101,chair,0.004174400587,0.005560013,0.489405632,0.7340807915,0.1473959088,0.006557854358,0.008806635626,0.7683192492,1.307582259,0.007760799956,0.01320790127,0.004180577118,0.006375807337,0.04421262071,0.1078073457,0.4804040404
data/101_18_3_11_1_chair.txt,101,chair,0.004351792857,0.005761758424,0.4560326139,0.725114584,0.1306591481,0.006741596851,0.008862954564,0.7741907239,1.305595517,0.007820107974,0.01318783406,0.004497623071,0.006869760808,0.04396294802,0.1067981869,0.4856565657
data/101_18_3_12_1_chair.txt,101,chair,0.004500258714,0.006147861946,0.4555249015,0.7672125101,0.1335750073,0.006995993201,0.009464596398,0.8234193921,1.401257992,0.008317367174,0.01415412221,0.004347690847,0.006544023287,0.0468024835,0.1117524356,0.4545454545
data/101_18_3_7_1_chair.txt,101,chair,0.004387286957,0.006050677039,0.4873859684,0.7038114071,0.1647142619,0.006816847716,0.009332045913,0.7825568914,1.34885788,0.007904615253,0.01362482738,0.004448471591,0.006988264155,0.04467085004,0.1085266024,0.4719191919
data/101_18_3_8_1_chair.txt,101,chair,0.004485487472,0.005874924827,0.4976323446,0.7200782299,0.1411825716,0.00701012928,0.009094083682,0.8212687969,1.402906418,0.008295644075,0.0141707724,0.00451023085,0.006851093378,0.04674711078,0.1131668612,0.4521212121
data/101_18_3_9_1_chair.txt,101,chair,0.004571158439,0.006120773964,0.463348647,0.7492141724,0.1416643113,0.007050442044,0.009483223781,0.8065481782,1.368393421,0.008146950975,0.013822156,0.004772547632,0.007232914213,0.04601945728,0.1097293198,0.4561616162
data/101_18_4_10_1_chair.txt,101,chair,0.00566306524,0.007257882506,0.5383569499,0.714417398,0.1777945608,0.00863303151,0.01111602597,0.7717882395,1.114373922,0.007795840502,0.01125630271,0.006339731626,0.008172679693,0.04039914533,0.101663284,0.4872727273
data/101_18_4_12_1_chair.txt,101,chair,0.009555451572,0.01255819667,0.5893028577,0.6184900403,0.1600318402,0.01661341824,0.02215719596,1.008113384,1.410225391,0.01018296275,0.01424470171,0.008867981844,0.01103478856,0.04172528535,0.09131894261,0.3527272727
data/101_18_4_6_1_chair.txt,101,chair,0.004879043903,0.006061132997,0.5901129047,0.7079315186,0.1754790843,0.007625799626,0.009503844194,0.7342771888,1.073103786,0.00741694076,0.01083943248,0.004566809162,0.0054159672,0.03823290765,0.09556296468,0.4371717172
data/101_18_4_7_1_chair.txt,101,chair,0.00438554259,0.005375909619,0.6134444078,0.6716371179,0.1870454103,0.00685063377,0.008502185345,0.7009145617,1.075906992,0.00707994448,0.01086774748,0.004259834997,0.005716235843,0.03931428492,0.09701165557,0.475959596
data/101_18_4_8_1_chair.txt,101,chair,0.005718408152,0.007534919307,0.6192245682,0.6946938038,0.2021126747,0.008988439105,0.01200930867,0.7840399146,1.127718806,0.007919593714,0.01139109954,0.005393384025,0.006504143123,0.03932429478,0.09862482548,0.4953535354
data/101_18_4_9_1_chair.txt,101,chair,0.005540417507,0.007477543317,0.6048073967,0.6645117998,0.2132611871,0.008638422005,0.01184818335,0.7627363801,1.08785212,0.007704407442,0.01098840497,0.005188335665,0.00620663492,0.03689676151,0.0932341218,0.4909090909
data/101_18_5_10_1_chair.txt,101,chair,0.005438585766,0.008539370261,0.5364419421,0.7195085287,0.1379789114,0.008529467508,0.0135083124,0.7546778917,1.292466283,0.007623008452,0.01305521466,0.004334027413,0.006575834937,0.04145688564,0.0997993052,0.5163636364
data/101_18_5_11_1_chair.txt,101,chair,0.004780205898,0.006911575794,0.5543367267,0.6972922683,0.159429118,0.007550032809,0.01102988515,0.7388567924,1.21150291,0.007463200018,0.01223740354,0.003819061909,0.005303059705,0.0425741896,0.1012584865,0.4763636364
data/101_18_5_12_1_chair.txt,101,chair,0.005040283315,0.00734060118,0.539949894,0.6884553432,0.1476382017,0.007960484363,0.01166806836,0.7601579428,1.265427113,0.007678362541,0.01278209127,0.003970525693,0.005705276504,0.0417810604,0.0992012471,0.4775757576
